MNIST: 2024-04-15 19:07:51,854 [INFO] EvoJAX MNIST Demo
MNIST: 2024-04-15 19:07:51,854 [INFO] ==============================
MNIST: 2024-04-15 19:07:56,233 [INFO] ConvNetPolicy.num_params = 11274
MNIST: 2024-04-15 19:07:57,244 [INFO] use_for_loop=False
MNIST: 2024-04-15 19:07:57,267 [INFO] Start to train for 5000 iterations.
MNIST: 2024-04-15 19:08:05,995 [INFO] Iter=1, size=128, max=-2.2955, avg=-2.3047, min=-2.3156, std=0.0037
MNIST: 2024-04-15 19:20:12,383 [INFO] Iter=1006, size=128, max=-0.1099, avg=-0.1377, min=-0.2108, std=0.0161
MNIST: 2024-04-15 19:20:12,460 [INFO] Iter=1007, size=128, max=-0.0687, avg=-0.0902, min=-0.1302, std=0.0120
MNIST: 2024-04-15 19:20:12,538 [INFO] Iter=1008, size=128, max=-0.1169, avg=-0.1474, min=-0.2097, std=0.0167
MNIST: 2024-04-15 19:20:12,610 [INFO] Iter=1009, size=128, max=-0.0982, avg=-0.1236, min=-0.1528, std=0.0113
MNIST: 2024-04-15 19:20:12,683 [INFO] Iter=1010, size=128, max=-0.1078, avg=-0.1325, min=-0.1757, std=0.0132
MNIST: 2024-04-15 19:20:12,756 [INFO] Iter=1011, size=128, max=-0.0915, avg=-0.1231, min=-0.2552, std=0.0209
MNIST: 2024-04-15 19:20:12,832 [INFO] Iter=1012, size=128, max=-0.1350, avg=-0.1633, min=-0.2261, std=0.0147
MNIST: 2024-04-15 19:20:12,904 [INFO] Iter=1013, size=128, max=-0.0886, avg=-0.1138, min=-0.1624, std=0.0139
MNIST: 2024-04-15 19:20:12,982 [INFO] Iter=1014, size=128, max=-0.0998, avg=-0.1233, min=-0.1656, std=0.0134
MNIST: 2024-04-15 19:20:13,061 [INFO] Iter=1015, size=128, max=-0.0939, avg=-0.1147, min=-0.1619, std=0.0130
MNIST: 2024-04-15 19:20:13,138 [INFO] Iter=1016, size=128, max=-0.1228, avg=-0.1552, min=-0.2052, std=0.0162
MNIST: 2024-04-15 19:20:13,215 [INFO] Iter=1017, size=128, max=-0.1169, avg=-0.1405, min=-0.1743, std=0.0122
MNIST: 2024-04-15 19:20:13,291 [INFO] Iter=1018, size=128, max=-0.0743, avg=-0.1034, min=-0.1790, std=0.0153
MNIST: 2024-04-15 19:20:13,367 [INFO] Iter=1019, size=128, max=-0.1199, avg=-0.1523, min=-0.2243, std=0.0196
MNIST: 2024-04-15 19:20:13,439 [INFO] Iter=1020, size=128, max=-0.1323, avg=-0.1549, min=-0.1838, std=0.0117
MNIST: 2024-04-15 19:20:13,516 [INFO] Iter=1021, size=128, max=-0.1305, avg=-0.1618, min=-0.2162, std=0.0164
MNIST: 2024-04-15 19:20:13,593 [INFO] Iter=1022, size=128, max=-0.0898, avg=-0.1174, min=-0.2316, std=0.0171
MNIST: 2024-04-15 19:20:13,671 [INFO] Iter=1023, size=128, max=-0.1045, avg=-0.1333, min=-0.1771, std=0.0137
MNIST: 2024-04-15 19:20:13,748 [INFO] Iter=1024, size=128, max=-0.1033, avg=-0.1283, min=-0.1759, std=0.0124
MNIST: 2024-04-15 19:20:13,826 [INFO] Iter=1025, size=128, max=-0.1098, avg=-0.1378, min=-0.1810, std=0.0139
MNIST: 2024-04-15 19:20:13,903 [INFO] Iter=1026, size=128, max=-0.1107, avg=-0.1402, min=-0.1903, std=0.0161
MNIST: 2024-04-15 19:20:13,981 [INFO] Iter=1027, size=128, max=-0.1715, avg=-0.2008, min=-0.2868, std=0.0177
MNIST: 2024-04-15 19:20:14,054 [INFO] Iter=1028, size=128, max=-0.0947, avg=-0.1172, min=-0.1645, std=0.0131
MNIST: 2024-04-15 19:20:14,126 [INFO] Iter=1029, size=128, max=-0.1210, avg=-0.1554, min=-0.2078, std=0.0151
MNIST: 2024-04-15 19:20:14,198 [INFO] Iter=1030, size=128, max=-0.1413, avg=-0.1716, min=-0.2314, std=0.0178
MNIST: 2024-04-15 19:20:14,276 [INFO] Iter=1031, size=128, max=-0.0899, avg=-0.1126, min=-0.1670, std=0.0132
MNIST: 2024-04-15 19:20:14,354 [INFO] Iter=1032, size=128, max=-0.0956, avg=-0.1232, min=-0.1607, std=0.0111
MNIST: 2024-04-15 19:20:14,431 [INFO] Iter=1033, size=128, max=-0.0820, avg=-0.1075, min=-0.1620, std=0.0150
MNIST: 2024-04-15 19:20:14,503 [INFO] Iter=1034, size=128, max=-0.1099, avg=-0.1359, min=-0.1830, std=0.0156
MNIST: 2024-04-15 19:20:14,581 [INFO] Iter=1035, size=128, max=-0.0980, avg=-0.1296, min=-0.1906, std=0.0184
MNIST: 2024-04-15 19:20:14,659 [INFO] Iter=1036, size=128, max=-0.1217, avg=-0.1491, min=-0.2106, std=0.0133
MNIST: 2024-04-15 19:20:14,730 [INFO] Iter=1037, size=128, max=-0.1051, avg=-0.1335, min=-0.1852, std=0.0158
MNIST: 2024-04-15 19:20:14,802 [INFO] Iter=1038, size=128, max=-0.1206, avg=-0.1499, min=-0.2178, std=0.0152
MNIST: 2024-04-15 19:20:14,878 [INFO] Iter=1039, size=128, max=-0.0992, avg=-0.1219, min=-0.1527, std=0.0111
MNIST: 2024-04-15 19:20:14,956 [INFO] Iter=1040, size=128, max=-0.1253, avg=-0.1550, min=-0.2012, std=0.0147
MNIST: 2024-04-15 19:20:15,029 [INFO] Iter=1041, size=128, max=-0.1258, avg=-0.1610, min=-0.2292, std=0.0171
MNIST: 2024-04-15 19:20:15,101 [INFO] Iter=1042, size=128, max=-0.0923, avg=-0.1159, min=-0.1581, std=0.0116
MNIST: 2024-04-15 19:20:15,179 [INFO] Iter=1043, size=128, max=-0.1060, avg=-0.1345, min=-0.1781, std=0.0156
MNIST: 2024-04-15 19:20:15,251 [INFO] Iter=1044, size=128, max=-0.1044, avg=-0.1281, min=-0.1973, std=0.0164
MNIST: 2024-04-15 19:20:15,328 [INFO] Iter=1045, size=128, max=-0.0739, avg=-0.0969, min=-0.1334, std=0.0111
MNIST: 2024-04-15 19:20:15,406 [INFO] Iter=1046, size=128, max=-0.0997, avg=-0.1206, min=-0.1777, std=0.0137
MNIST: 2024-04-15 19:20:15,479 [INFO] Iter=1047, size=128, max=-0.1283, avg=-0.1619, min=-0.2376, std=0.0173
MNIST: 2024-04-15 19:20:15,556 [INFO] Iter=1048, size=128, max=-0.1107, avg=-0.1409, min=-0.1863, std=0.0130
MNIST: 2024-04-15 19:20:15,633 [INFO] Iter=1049, size=128, max=-0.1137, avg=-0.1420, min=-0.1909, std=0.0145
MNIST: 2024-04-15 19:20:15,711 [INFO] Iter=1050, size=128, max=-0.0916, avg=-0.1202, min=-0.1598, std=0.0149
MNIST: 2024-04-15 19:20:15,788 [INFO] Iter=1051, size=128, max=-0.1106, avg=-0.1339, min=-0.1755, std=0.0138
MNIST: 2024-04-15 19:20:15,860 [INFO] Iter=1052, size=128, max=-0.0837, avg=-0.1124, min=-0.2117, std=0.0153
MNIST: 2024-04-15 19:20:15,938 [INFO] Iter=1053, size=128, max=-0.0837, avg=-0.1103, min=-0.1596, std=0.0133
MNIST: 2024-04-15 19:20:16,015 [INFO] Iter=1054, size=128, max=-0.1207, avg=-0.1507, min=-0.2002, std=0.0146
MNIST: 2024-04-15 19:20:16,091 [INFO] Iter=1055, size=128, max=-0.1031, avg=-0.1296, min=-0.1861, std=0.0164
MNIST: 2024-04-15 19:20:16,168 [INFO] Iter=1056, size=128, max=-0.1302, avg=-0.1592, min=-0.2212, std=0.0160
MNIST: 2024-04-15 19:20:16,246 [INFO] Iter=1057, size=128, max=-0.0881, avg=-0.1157, min=-0.1535, std=0.0135
MNIST: 2024-04-15 19:20:16,323 [INFO] Iter=1058, size=128, max=-0.0976, avg=-0.1256, min=-0.1751, std=0.0156
MNIST: 2024-04-15 19:20:16,396 [INFO] Iter=1059, size=128, max=-0.0824, avg=-0.1041, min=-0.1455, std=0.0122
MNIST: 2024-04-15 19:20:16,469 [INFO] Iter=1060, size=128, max=-0.1118, avg=-0.1376, min=-0.1776, std=0.0118
MNIST: 2024-04-15 19:20:16,546 [INFO] Iter=1061, size=128, max=-0.1083, avg=-0.1364, min=-0.2128, std=0.0147
MNIST: 2024-04-15 19:20:16,618 [INFO] Iter=1062, size=128, max=-0.0885, avg=-0.1151, min=-0.1650, std=0.0145
MNIST: 2024-04-15 19:20:16,696 [INFO] Iter=1063, size=128, max=-0.1126, avg=-0.1372, min=-0.1854, std=0.0132
MNIST: 2024-04-15 19:20:16,768 [INFO] Iter=1064, size=128, max=-0.0997, avg=-0.1222, min=-0.1724, std=0.0139
MNIST: 2024-04-15 19:20:16,840 [INFO] Iter=1065, size=128, max=-0.1058, avg=-0.1283, min=-0.1825, std=0.0137
MNIST: 2024-04-15 19:20:16,913 [INFO] Iter=1066, size=128, max=-0.1165, avg=-0.1491, min=-0.2472, std=0.0182
MNIST: 2024-04-15 19:20:16,985 [INFO] Iter=1067, size=128, max=-0.0977, avg=-0.1226, min=-0.1532, std=0.0111
MNIST: 2024-04-15 19:20:17,057 [INFO] Iter=1068, size=128, max=-0.1192, avg=-0.1493, min=-0.1992, std=0.0150
MNIST: 2024-04-15 19:20:17,135 [INFO] Iter=1069, size=128, max=-0.0831, avg=-0.1097, min=-0.1505, std=0.0127
MNIST: 2024-04-15 19:20:17,207 [INFO] Iter=1070, size=128, max=-0.0920, avg=-0.1174, min=-0.1564, std=0.0121
MNIST: 2024-04-15 19:20:17,284 [INFO] Iter=1071, size=128, max=-0.1137, avg=-0.1422, min=-0.2201, std=0.0155
MNIST: 2024-04-15 19:20:17,361 [INFO] Iter=1072, size=128, max=-0.1337, avg=-0.1670, min=-0.2167, std=0.0156
MNIST: 2024-04-15 19:20:17,434 [INFO] Iter=1073, size=128, max=-0.1142, avg=-0.1430, min=-0.1889, std=0.0143
MNIST: 2024-04-15 19:20:17,510 [INFO] Iter=1074, size=128, max=-0.0849, avg=-0.1120, min=-0.1543, std=0.0133
MNIST: 2024-04-15 19:20:17,582 [INFO] Iter=1075, size=128, max=-0.0803, avg=-0.1018, min=-0.1506, std=0.0132
MNIST: 2024-04-15 19:20:17,661 [INFO] Iter=1076, size=128, max=-0.1079, avg=-0.1299, min=-0.1815, std=0.0127
MNIST: 2024-04-15 19:20:17,739 [INFO] Iter=1077, size=128, max=-0.0755, avg=-0.1056, min=-0.1460, std=0.0124
MNIST: 2024-04-15 19:20:17,816 [INFO] Iter=1078, size=128, max=-0.0996, avg=-0.1298, min=-0.2027, std=0.0186
MNIST: 2024-04-15 19:20:17,891 [INFO] Iter=1079, size=128, max=-0.1103, avg=-0.1331, min=-0.1689, std=0.0123
MNIST: 2024-04-15 19:20:17,963 [INFO] Iter=1080, size=128, max=-0.0783, avg=-0.1036, min=-0.1555, std=0.0124
MNIST: 2024-04-15 19:20:18,036 [INFO] Iter=1081, size=128, max=-0.1215, avg=-0.1429, min=-0.1896, std=0.0130
MNIST: 2024-04-15 19:20:18,113 [INFO] Iter=1082, size=128, max=-0.0878, avg=-0.1185, min=-0.1772, std=0.0149
MNIST: 2024-04-15 19:20:18,190 [INFO] Iter=1083, size=128, max=-0.0947, avg=-0.1270, min=-0.1867, std=0.0160
MNIST: 2024-04-15 19:20:18,267 [INFO] Iter=1084, size=128, max=-0.1024, avg=-0.1283, min=-0.1766, std=0.0124
MNIST: 2024-04-15 19:20:18,340 [INFO] Iter=1085, size=128, max=-0.1349, avg=-0.1588, min=-0.2152, std=0.0153
MNIST: 2024-04-15 19:20:18,412 [INFO] Iter=1086, size=128, max=-0.1116, avg=-0.1373, min=-0.1888, std=0.0147
MNIST: 2024-04-15 19:20:18,489 [INFO] Iter=1087, size=128, max=-0.1163, avg=-0.1430, min=-0.1767, std=0.0127
MNIST: 2024-04-15 19:20:18,561 [INFO] Iter=1088, size=128, max=-0.1200, avg=-0.1427, min=-0.1853, std=0.0122
MNIST: 2024-04-15 19:20:18,635 [INFO] Iter=1089, size=128, max=-0.1128, avg=-0.1359, min=-0.1732, std=0.0111
MNIST: 2024-04-15 19:20:18,707 [INFO] Iter=1090, size=128, max=-0.1086, avg=-0.1369, min=-0.1740, std=0.0140
MNIST: 2024-04-15 19:20:18,784 [INFO] Iter=1091, size=128, max=-0.0865, avg=-0.1141, min=-0.1728, std=0.0130
MNIST: 2024-04-15 19:20:18,862 [INFO] Iter=1092, size=128, max=-0.0986, avg=-0.1260, min=-0.1591, std=0.0135
MNIST: 2024-04-15 19:20:18,935 [INFO] Iter=1093, size=128, max=-0.1119, avg=-0.1394, min=-0.1874, std=0.0135
MNIST: 2024-04-15 19:20:19,007 [INFO] Iter=1094, size=128, max=-0.0939, avg=-0.1183, min=-0.1614, std=0.0132
MNIST: 2024-04-15 19:20:19,080 [INFO] Iter=1095, size=128, max=-0.1057, avg=-0.1323, min=-0.1886, std=0.0146
MNIST: 2024-04-15 19:20:19,157 [INFO] Iter=1096, size=128, max=-0.1187, avg=-0.1463, min=-0.2055, std=0.0155
MNIST: 2024-04-15 19:20:19,229 [INFO] Iter=1097, size=128, max=-0.1041, avg=-0.1438, min=-0.1864, std=0.0148
MNIST: 2024-04-15 19:20:19,301 [INFO] Iter=1098, size=128, max=-0.1019, avg=-0.1301, min=-0.1739, std=0.0139
MNIST: 2024-04-15 19:20:19,374 [INFO] Iter=1099, size=128, max=-0.1062, avg=-0.1337, min=-0.1748, std=0.0127
MNIST: 2024-04-15 19:20:19,451 [INFO] Iter=1100, size=128, max=-0.0921, avg=-0.1114, min=-0.1362, std=0.0097
MNIST: 2024-04-15 19:20:19,528 [INFO] Iter=1101, size=128, max=-0.1080, avg=-0.1334, min=-0.1750, std=0.0139
MNIST: 2024-04-15 19:20:19,605 [INFO] Iter=1102, size=128, max=-0.1059, avg=-0.1261, min=-0.1767, std=0.0119
MNIST: 2024-04-15 19:20:19,683 [INFO] Iter=1103, size=128, max=-0.1442, avg=-0.1714, min=-0.2163, std=0.0135
MNIST: 2024-04-15 19:20:19,761 [INFO] Iter=1104, size=128, max=-0.0978, avg=-0.1251, min=-0.2016, std=0.0190
MNIST: 2024-04-15 19:20:19,834 [INFO] Iter=1105, size=128, max=-0.0989, avg=-0.1266, min=-0.1631, std=0.0132
MNIST: 2024-04-15 19:20:19,906 [INFO] Iter=1106, size=128, max=-0.1171, avg=-0.1415, min=-0.1652, std=0.0105
MNIST: 2024-04-15 19:20:19,979 [INFO] Iter=1107, size=128, max=-0.1215, avg=-0.1444, min=-0.1831, std=0.0125
MNIST: 2024-04-15 19:20:20,051 [INFO] Iter=1108, size=128, max=-0.1213, avg=-0.1407, min=-0.1895, std=0.0124
MNIST: 2024-04-15 19:20:20,123 [INFO] Iter=1109, size=128, max=-0.0996, avg=-0.1221, min=-0.1699, std=0.0123
MNIST: 2024-04-15 19:20:20,196 [INFO] Iter=1110, size=128, max=-0.0957, avg=-0.1285, min=-0.1779, std=0.0139
MNIST: 2024-04-15 19:20:20,273 [INFO] Iter=1111, size=128, max=-0.1121, avg=-0.1399, min=-0.1898, std=0.0125
MNIST: 2024-04-15 19:20:20,350 [INFO] Iter=1112, size=128, max=-0.0914, avg=-0.1140, min=-0.1604, std=0.0126
MNIST: 2024-04-15 19:20:20,421 [INFO] Iter=1113, size=128, max=-0.1475, avg=-0.1735, min=-0.2278, std=0.0143
MNIST: 2024-04-15 19:20:20,500 [INFO] Iter=1114, size=128, max=-0.1118, avg=-0.1374, min=-0.1762, std=0.0121
MNIST: 2024-04-15 19:20:20,576 [INFO] Iter=1115, size=128, max=-0.1165, avg=-0.1461, min=-0.1983, std=0.0154
MNIST: 2024-04-15 19:20:20,648 [INFO] Iter=1116, size=128, max=-0.0978, avg=-0.1302, min=-0.2005, std=0.0174
MNIST: 2024-04-15 19:20:20,726 [INFO] Iter=1117, size=128, max=-0.0891, avg=-0.1130, min=-0.1560, std=0.0121
MNIST: 2024-04-15 19:20:20,803 [INFO] Iter=1118, size=128, max=-0.0984, avg=-0.1196, min=-0.1705, std=0.0121
MNIST: 2024-04-15 19:20:20,876 [INFO] Iter=1119, size=128, max=-0.0957, avg=-0.1267, min=-0.1735, std=0.0151
MNIST: 2024-04-15 19:20:20,948 [INFO] Iter=1120, size=128, max=-0.1064, avg=-0.1309, min=-0.1713, std=0.0128
MNIST: 2024-04-15 19:20:32,362 [INFO] EvoJAX MNIST Demo
MNIST: 2024-04-15 19:20:32,362 [INFO] ==============================
MNIST: 2024-04-15 19:20:36,761 [INFO] ConvNetPolicy.num_params = 11274
MNIST: 2024-04-15 19:20:37,767 [INFO] use_for_loop=False
MNIST: 2024-04-15 19:20:37,792 [INFO] Start to train for 5000 iterations.
MNIST: 2024-04-15 19:20:46,580 [INFO] Iter=1, size=128, max=-2.2958, avg=-2.3046, min=-2.3158, std=0.0037
MNIST: 2024-04-15 19:20:46,658 [INFO] Iter=2, size=128, max=-2.2961, avg=-2.3053, min=-2.3175, std=0.0034
MNIST: 2024-04-15 19:20:46,737 [INFO] Iter=3, size=128, max=-2.2971, avg=-2.3039, min=-2.3115, std=0.0029
MNIST: 2024-04-15 19:20:46,814 [INFO] Iter=4, size=128, max=-2.2904, avg=-2.3038, min=-2.3140, std=0.0040
MNIST: 2024-04-15 19:20:46,890 [INFO] Iter=5, size=128, max=-2.2957, avg=-2.3037, min=-2.3162, std=0.0037
MNIST: 2024-04-15 19:20:46,962 [INFO] Iter=6, size=128, max=-2.2926, avg=-2.3038, min=-2.3128, std=0.0038
MNIST: 2024-04-15 19:20:47,037 [INFO] Iter=7, size=128, max=-2.2869, avg=-2.3058, min=-2.3219, std=0.0049
MNIST: 2024-04-15 19:20:47,110 [INFO] Iter=8, size=128, max=-2.2848, avg=-2.3003, min=-2.3130, std=0.0046
MNIST: 2024-04-15 19:20:47,244 [INFO] Iter=9, size=128, max=-2.2767, avg=-2.2974, min=-2.3081, std=0.0051
MNIST: 2024-04-15 19:20:47,321 [INFO] Iter=10, size=128, max=-2.2787, avg=-2.2934, min=-2.3137, std=0.0064
MNIST: 2024-04-15 19:20:47,398 [INFO] Iter=11, size=128, max=-2.2652, avg=-2.2878, min=-2.3081, std=0.0078
MNIST: 2024-04-15 19:20:47,475 [INFO] Iter=12, size=128, max=-2.2568, avg=-2.2841, min=-2.3043, std=0.0094
MNIST: 2024-04-15 19:20:47,551 [INFO] Iter=13, size=128, max=-2.2605, avg=-2.2881, min=-2.3197, std=0.0105
MNIST: 2024-04-15 19:20:47,623 [INFO] Iter=14, size=128, max=-2.2320, avg=-2.2637, min=-2.2907, std=0.0121
MNIST: 2024-04-15 19:20:47,696 [INFO] Iter=15, size=128, max=-2.2227, avg=-2.2580, min=-2.2896, std=0.0139
MNIST: 2024-04-15 19:20:47,773 [INFO] Iter=16, size=128, max=-2.2025, avg=-2.2432, min=-2.3056, std=0.0178
MNIST: 2024-04-15 19:20:47,845 [INFO] Iter=17, size=128, max=-2.1760, avg=-2.2197, min=-2.2877, std=0.0203
MNIST: 2024-04-15 19:20:47,923 [INFO] Iter=18, size=128, max=-2.1474, avg=-2.2016, min=-2.2733, std=0.0232
MNIST: 2024-04-15 19:20:47,996 [INFO] Iter=19, size=128, max=-2.1017, avg=-2.1786, min=-2.2467, std=0.0279
MNIST: 2024-04-15 19:20:48,074 [INFO] Iter=20, size=128, max=-2.0689, avg=-2.1326, min=-2.2085, std=0.0301
MNIST: 2024-04-15 19:20:48,146 [INFO] Iter=21, size=128, max=-1.9651, avg=-2.0915, min=-2.1793, std=0.0325
MNIST: 2024-04-15 19:20:48,219 [INFO] Iter=22, size=128, max=-1.9428, avg=-2.0693, min=-2.1864, std=0.0430
MNIST: 2024-04-15 19:20:48,295 [INFO] Iter=23, size=128, max=-1.9317, avg=-2.0450, min=-2.1985, std=0.0470
MNIST: 2024-04-15 19:20:48,372 [INFO] Iter=24, size=128, max=-1.8589, avg=-1.9784, min=-2.0971, std=0.0458
MNIST: 2024-04-15 19:20:48,444 [INFO] Iter=25, size=128, max=-1.7945, avg=-1.9386, min=-2.1538, std=0.0607
MNIST: 2024-04-15 19:20:48,516 [INFO] Iter=26, size=128, max=-1.7180, avg=-1.8681, min=-2.0473, std=0.0570
MNIST: 2024-04-15 19:20:48,589 [INFO] Iter=27, size=128, max=-1.6668, avg=-1.8303, min=-2.0178, std=0.0671
MNIST: 2024-04-15 19:20:48,666 [INFO] Iter=28, size=128, max=-1.6367, avg=-1.7933, min=-1.9976, std=0.0715
MNIST: 2024-04-15 19:20:48,744 [INFO] Iter=29, size=128, max=-1.5720, avg=-1.7461, min=-1.9605, std=0.0780
MNIST: 2024-04-15 19:20:48,822 [INFO] Iter=30, size=128, max=-1.5543, avg=-1.6982, min=-1.8989, std=0.0824
MNIST: 2024-04-15 19:20:48,894 [INFO] Iter=31, size=128, max=-1.4997, avg=-1.6931, min=-1.9569, std=0.0921
MNIST: 2024-04-15 19:20:48,971 [INFO] Iter=32, size=128, max=-1.3838, avg=-1.6058, min=-1.9054, std=0.0980
MNIST: 2024-04-15 19:20:49,048 [INFO] Iter=33, size=128, max=-1.4168, avg=-1.6238, min=-2.0752, std=0.1109
MNIST: 2024-04-15 19:20:49,125 [INFO] Iter=34, size=128, max=-1.3280, avg=-1.5838, min=-2.1702, std=0.1160
MNIST: 2024-04-15 19:20:49,198 [INFO] Iter=35, size=128, max=-1.2877, avg=-1.5210, min=-2.0205, std=0.1325
MNIST: 2024-04-15 19:20:49,275 [INFO] Iter=36, size=128, max=-1.3308, avg=-1.5465, min=-1.9727, std=0.1218
MNIST: 2024-04-15 19:20:49,347 [INFO] Iter=37, size=128, max=-1.2345, avg=-1.4632, min=-1.7645, std=0.1082
MNIST: 2024-04-15 19:20:49,425 [INFO] Iter=38, size=128, max=-1.1814, avg=-1.4335, min=-1.9039, std=0.1309
MNIST: 2024-04-15 19:20:49,497 [INFO] Iter=39, size=128, max=-1.1615, avg=-1.3813, min=-1.8020, std=0.1267
MNIST: 2024-04-15 19:20:49,574 [INFO] Iter=40, size=128, max=-1.0987, avg=-1.3317, min=-1.7221, std=0.1180
MNIST: 2024-04-15 19:20:49,651 [INFO] Iter=41, size=128, max=-1.1074, avg=-1.3638, min=-1.8138, std=0.1402
MNIST: 2024-04-15 19:20:49,728 [INFO] Iter=42, size=128, max=-1.1219, avg=-1.3655, min=-1.8791, std=0.1259
MNIST: 2024-04-15 19:20:49,800 [INFO] Iter=43, size=128, max=-1.0572, avg=-1.3154, min=-1.9827, std=0.1364
MNIST: 2024-04-15 19:20:49,873 [INFO] Iter=44, size=128, max=-1.0621, avg=-1.3167, min=-1.7255, std=0.1401
MNIST: 2024-04-15 19:20:49,949 [INFO] Iter=45, size=128, max=-1.0218, avg=-1.2843, min=-1.8079, std=0.1439
MNIST: 2024-04-15 19:20:50,026 [INFO] Iter=46, size=128, max=-1.0675, avg=-1.3178, min=-1.7557, std=0.1165
MNIST: 2024-04-15 19:20:50,104 [INFO] Iter=47, size=128, max=-1.0245, avg=-1.2701, min=-1.7558, std=0.1433
MNIST: 2024-04-15 19:20:50,182 [INFO] Iter=48, size=128, max=-0.9674, avg=-1.1960, min=-1.5865, std=0.1182
MNIST: 2024-04-15 19:20:50,258 [INFO] Iter=49, size=128, max=-0.9506, avg=-1.1805, min=-1.7115, std=0.1378
MNIST: 2024-04-15 19:20:50,334 [INFO] Iter=50, size=128, max=-0.9069, avg=-1.1695, min=-1.6389, std=0.1420
MNIST: 2024-04-15 19:20:50,405 [INFO] Iter=51, size=128, max=-0.9109, avg=-1.2075, min=-1.7103, std=0.1501
MNIST: 2024-04-15 19:20:50,482 [INFO] Iter=52, size=128, max=-0.9816, avg=-1.2260, min=-1.7257, std=0.1398
MNIST: 2024-04-15 19:20:50,554 [INFO] Iter=53, size=128, max=-0.9272, avg=-1.1751, min=-1.8940, std=0.1423
MNIST: 2024-04-15 19:20:50,626 [INFO] Iter=54, size=128, max=-0.8827, avg=-1.1187, min=-1.4792, std=0.1293
MNIST: 2024-04-15 19:20:50,704 [INFO] Iter=55, size=128, max=-0.8642, avg=-1.1033, min=-1.5274, std=0.1282
MNIST: 2024-04-15 19:20:50,782 [INFO] Iter=56, size=128, max=-0.8753, avg=-1.0828, min=-1.6221, std=0.1252
MNIST: 2024-04-15 19:20:50,855 [INFO] Iter=57, size=128, max=-0.8124, avg=-1.0467, min=-1.5445, std=0.1248
MNIST: 2024-04-15 19:20:50,927 [INFO] Iter=58, size=128, max=-0.8824, avg=-1.0967, min=-1.4624, std=0.1174
MNIST: 2024-04-15 19:20:51,005 [INFO] Iter=59, size=128, max=-0.9226, avg=-1.1540, min=-1.7284, std=0.1340
MNIST: 2024-04-15 19:20:51,077 [INFO] Iter=60, size=128, max=-0.7954, avg=-1.0474, min=-1.4508, std=0.1272
MNIST: 2024-04-15 19:20:51,155 [INFO] Iter=61, size=128, max=-0.7930, avg=-1.0478, min=-1.4652, std=0.1363
MNIST: 2024-04-15 19:20:51,231 [INFO] Iter=62, size=128, max=-0.8488, avg=-1.0476, min=-1.5430, std=0.1106
MNIST: 2024-04-15 19:20:51,308 [INFO] Iter=63, size=128, max=-0.7493, avg=-0.9568, min=-1.4917, std=0.1206
MNIST: 2024-04-15 19:20:51,385 [INFO] Iter=64, size=128, max=-0.8046, avg=-1.0454, min=-1.3752, std=0.1122
MNIST: 2024-04-15 19:20:51,458 [INFO] Iter=65, size=128, max=-0.7422, avg=-0.9671, min=-1.4139, std=0.1176
MNIST: 2024-04-15 19:20:51,531 [INFO] Iter=66, size=128, max=-0.8315, avg=-1.0613, min=-1.5255, std=0.1373
MNIST: 2024-04-15 19:20:51,607 [INFO] Iter=67, size=128, max=-0.7686, avg=-0.9605, min=-1.4671, std=0.1290
MNIST: 2024-04-15 19:20:51,685 [INFO] Iter=68, size=128, max=-0.7541, avg=-0.9690, min=-2.0379, std=0.1656
MNIST: 2024-04-15 19:20:51,762 [INFO] Iter=69, size=128, max=-0.8037, avg=-1.0056, min=-1.5435, std=0.1195
MNIST: 2024-04-15 19:20:51,839 [INFO] Iter=70, size=128, max=-0.7873, avg=-0.9556, min=-1.1997, std=0.0893
MNIST: 2024-04-15 19:20:51,917 [INFO] Iter=71, size=128, max=-0.7043, avg=-0.9427, min=-1.3868, std=0.1198
MNIST: 2024-04-15 19:20:51,994 [INFO] Iter=72, size=128, max=-0.7716, avg=-0.9837, min=-1.3678, std=0.1357
MNIST: 2024-04-15 19:20:52,070 [INFO] Iter=73, size=128, max=-0.7688, avg=-0.9761, min=-1.4374, std=0.1255
MNIST: 2024-04-15 19:20:52,146 [INFO] Iter=74, size=128, max=-0.7310, avg=-0.9487, min=-1.9161, std=0.1520
MNIST: 2024-04-15 19:20:52,224 [INFO] Iter=75, size=128, max=-0.7337, avg=-0.9267, min=-1.2223, std=0.1051
MNIST: 2024-04-15 19:20:52,302 [INFO] Iter=76, size=128, max=-0.7224, avg=-0.9239, min=-1.2576, std=0.1060
MNIST: 2024-04-15 19:20:52,381 [INFO] Iter=77, size=128, max=-0.7145, avg=-0.8945, min=-1.3723, std=0.1185
MNIST: 2024-04-15 19:20:52,457 [INFO] Iter=78, size=128, max=-0.6732, avg=-0.8873, min=-1.3580, std=0.1085
MNIST: 2024-04-15 19:20:52,534 [INFO] Iter=79, size=128, max=-0.6650, avg=-0.9063, min=-1.2721, std=0.1130
MNIST: 2024-04-15 19:20:52,606 [INFO] Iter=80, size=128, max=-0.7360, avg=-0.9394, min=-1.3954, std=0.1225
MNIST: 2024-04-15 19:20:52,684 [INFO] Iter=81, size=128, max=-0.7341, avg=-0.9077, min=-1.2679, std=0.0900
MNIST: 2024-04-15 19:20:52,762 [INFO] Iter=82, size=128, max=-0.6478, avg=-0.8641, min=-1.5864, std=0.1332
